BASE_PART_DESC,ALT_PART_DESC,SIMILARITY_SCORE
Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE ELECTRIC Indicator,"Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.8A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.9425937
Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE ELECTRIC Indicator,"Indicator Red Fast Movement 0.25A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.25A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.9390348
Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE ELECTRIC Indicator,"Indicator Red Fast Movement 0.2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.2A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.9384848
Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE ELECTRIC Indicator,"Indicator Red Fast Movement 0.5A 250V Holder Plastic 5 X 20mm Glass Bulk BSI/CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.5A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.9378272
Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE ELECTRIC Indicator,"Indicator Red Fast Movement 0.63A 250V Holder Plastic 5 X 20mm Ceramic Bulk CCC/CE/CSA/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.63A, 250VAC, 1500A (IR), Inline/holder, 5x20mm",0.9226763
"Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.8A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm","Indicator Red Fast Movement 0.25A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.25A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.99578786
"Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.8A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm","Indicator Red Fast Movement 0.2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.2A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.9893968
"Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.8A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm","Indicator Red Fast Movement 0.5A 250V Holder Plastic 5 X 20mm Glass Bulk BSI/CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.5A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm",0.98936045
"Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.8A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm","Indicator Red Fast Movement 0.63A 250V Holder Plastic 5 X 20mm Ceramic Bulk CCC/CE/CSA/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.63A, 250VAC, 1500A (IR), Inline/holder, 5x20mm",0.96790075
"Indicator Red Fast Movement 0.8A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Fast Blow, 0.8A, 250VAC, 250VDC, 35A (IR), Inline/holder, 5x20mm","Indicator Red Fast Movement 1.6A 250V Holder Plastic 5 X 20mm Ceramic Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Fast Blow, 1.6A, 250VAC, 1500A (IR), Inline/holder, 5x20mm",0.9614712
"Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.99176633
"Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm",0.9886322
"Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 0.4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.4A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9859129
"Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 250VAC, 35A (IR), Inline/holder",0.98564756
"Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 0.125A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.125A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9855063
"Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm",0.9919065
"Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm",0.9897945
"Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 35A (IR), Supplemental, 5x20mm",0.9885715
"Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 0.5A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.5A, 35A (IR), Supplemental, 5x20mm",0.98719025
"Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 3.15A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.315A, 35A (IR), Supplemental, 5x20mm",0.98708534
"Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm",0.9939748
"Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.99176633
"Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 250VAC, 35A (IR), Inline/holder",0.9866501
"Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 0.4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.4A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9862145
"Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 6.3A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 6.3A, 250VAC, 63A (IR), Supplemental, Inline/holder, 5x20mm",0.9857067
"Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm",0.9951829
"Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 35A (IR), Supplemental, 5x20mm",0.9924953
"Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm",0.9919065
"Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 0.5A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.5A, 35A (IR), Supplemental, 5x20mm",0.9887239
"Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 0.8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.8A, 35A (IR), Supplemental, 5x20mm",0.98782235
"Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9939748
"Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 1A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9886322
"Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 0.4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.4A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9885402
"Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 6.3A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 6.3A, 250VAC, 63A (IR), Supplemental, Inline/holder, 5x20mm",0.9880786
"Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 5A, 250VAC, 50A (IR), Supplemental, Inline/holder, 5x20mm",0.98538464
"Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm",0.9951829
"Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 1A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1A, 35A (IR), Supplemental, 5x20mm",0.9897945
"Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 35A (IR), Supplemental, 5x20mm",0.9891937
"Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 6.3A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 6.3A, 63A (IR), Supplemental, 5x20mm",0.98916304
"Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 0.8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.8A, 35A (IR), Supplemental, 5x20mm",0.9867649
"Indicator Red Slow Blow Movement 5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 5A, 250VAC, 50A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 250VAC, 150A (IR), Inline/holder, 5x20mm",0.9863109
"Indicator Red Slow Blow Movement 5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 5A, 250VAC, 50A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.98563474
"Indicator Red Slow Blow Movement 5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 5A, 250VAC, 50A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm",0.98538464
"Indicator Red Slow Blow Movement 5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 5A, 250VAC, 50A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 1.6A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1.6A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9827255
"Indicator Red Slow Blow Movement 5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 5A, 250VAC, 50A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2.5A, 250VAC, 35A (IR), Inline/holder",0.982131
"Indicator Red Slow Blow Movement 8A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 250VAC, 80A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 10A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 10A, 250VAC, 100A (IR), Supplemental, Inline/holder, 5x20mm",0.98895025
"Indicator Red Slow Blow Movement 8A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 250VAC, 80A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 2.5A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL Electric Indicator, Time Lag Blow, 2.5A, 250VAC, 100A (IR), Supplemental, Inline/holder, 5x20mm",0.98338413
"Indicator Red Slow Blow Movement 8A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 250VAC, 80A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 0.5A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL Electric Indicator, Time Lag Blow, 0.5A, 250VAC, 35A (IR), Supplemental, Inline/holder, 5x20mm",0.9802089
"Indicator Red Slow Blow Movement 8A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 250VAC, 80A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 250VAC, 40A (IR), Supplemental, Inline/holder, 5x20mm",0.9762751
"Indicator Red Slow Blow Movement 8A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 250VAC, 80A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 6.3A 250V Holder Plastic 5 X 20mm Glass Bulk CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 6.3A, 250VAC, 63A (IR), Supplemental, Inline/holder, 5x20mm",0.97553885
"Indicator Red Slow Blow Movement 8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 80A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 10A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 10A, 100A (IR), Supplemental, 5x20mm",0.98875904
"Indicator Red Slow Blow Movement 8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 80A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 0.8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 0.8A, 35A (IR), Supplemental, 5x20mm",0.98292375
"Indicator Red Slow Blow Movement 8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 80A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 4A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 4A, 40A (IR), Supplemental, 5x20mm",0.98040783
"Indicator Red Slow Blow Movement 8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 80A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 1.6A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 1.6A, 35A (IR), Supplemental, 5x20mm",0.9801363
"Indicator Red Slow Blow Movement 8A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 80A (IR), Supplemental, 5x20mm","Indicator Red Slow Blow Movement 2A 250V Holder Axial Melf 5 X 20mm Glass T/R Automotive CCC/CE/CSA/KC/PSE/SEMKO/UL/VDE Electric Indicator, Time Lag Blow, 2A, 35A (IR), Supplemental, 5x20mm",0.9799558
"Indicator Red Slow Blow Movement 10A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 10A, 250VAC, 100A (IR), Supplemental, Inline/holder, 5x20mm","Indicator Red Slow Blow Movement 8A 250V Holder Plastic 5 X 20mm Glass Bulk CE/CSA/KC/PSE/UL/VDE Electric Indicator, Time Lag Blow, 8A, 250VAC, 80A (IR), Supplemental, Inline/holder, 5x20mm",0.98895025
